date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:30:55	63520/63520	---M--	200	added ('OK')	text/plain	etag:%22768bb6-f820-55621672c77d7%22	http://ppdb.santa-angela.sch.id/kitkat/assets/css/icons/rounded/fonts/Metrize-Icons.eot	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/css/icons/rounded/fonts/Metrize-Icons.eot	(from http://ppdb.santa-angela.sch.id/kitkat/assets/css/icons/rounded/style.css)
23:30:55	31440/31440	---M--	200	added ('OK')	text/plain	etag:%22767a70-7ad0-556216728bacf%22	http://ppdb.santa-angela.sch.id/kitkat/assets/css/icons/octicons/octicons.eot?	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/css/icons/octicons/octiconsd41d.eot	(from http://ppdb.santa-angela.sch.id/kitkat/assets/css/icons/octicons/octicons.css)
23:30:56	86997/86997	---M--	200	added ('OK')	image/svg+xml	etag:%22767a6f-153d5-55621672812d7%22	http://ppdb.santa-angela.sch.id/kitkat/assets/css/icons/octicons/octicons.svg	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/css/icons/octicons/octicons.svg	(from http://ppdb.santa-angela.sch.id/kitkat/assets/css/icons/octicons/octicons.css)
23:30:57	63336/63336	---M--	200	added ('OK')	text/plain	etag:%22768bb8-f768-55621672e584f%22	http://ppdb.santa-angela.sch.id/kitkat/assets/css/icons/rounded/fonts/Metrize-Icons.ttf	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/css/icons/rounded/fonts/Metrize-Icons.ttf	(from http://ppdb.santa-angela.sch.id/kitkat/assets/css/icons/rounded/style.css)
23:30:58	63520/63520	---M--	200	added ('OK')	text/plain	etag:%22768bb6-f820-55621672c77d7%22	http://ppdb.santa-angela.sch.id/kitkat/assets/css/icons/rounded/fonts/Metrize-Icons.eot?	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/css/icons/rounded/fonts/Metrize-Iconsd41d.eot	(from http://ppdb.santa-angela.sch.id/kitkat/assets/css/icons/rounded/style.css)
23:30:59	31272/31272	---M--	200	added ('OK')	text/plain	etag:%22767a44-7a28-5562167243a77%22	http://ppdb.santa-angela.sch.id/kitkat/assets/css/icons/octicons/octicons.ttf	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/css/icons/octicons/octicons.ttf	(from http://ppdb.santa-angela.sch.id/kitkat/assets/css/icons/octicons/octicons.css)
23:31:04	42175/42175	---M--	200	added ('OK')	text/plain	etag:%22782323-a4bf-55621673adb6f%22	http://ppdb.santa-angela.sch.id/kitkat/assets/css/icons/weather/font/weathericons-regular-webfont.eot	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/css/icons/weather/font/weathericons-regular-webfont.eot	(from http://ppdb.santa-angela.sch.id/kitkat/assets/css/icons/weather/css/weather-icons.min.css)
23:31:07	42175/42175	---M--	200	added ('OK')	text/plain	etag:%22782323-a4bf-55621673adb6f%22	http://ppdb.santa-angela.sch.id/kitkat/assets/css/icons/weather/font/weathericons-regular-webfont.eot?	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/css/icons/weather/font/weathericons-regular-webfontd41d.eot	(from http://ppdb.santa-angela.sch.id/kitkat/assets/css/icons/weather/css/weather-icons.min.css)
23:31:07	159314/159314	---M--	200	added ('OK')	image/svg+xml	etag:%22782324-26e52-55621673b603f%22	http://ppdb.santa-angela.sch.id/kitkat/assets/css/icons/weather/font/weathericons-regular-webfont.svg	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/css/icons/weather/font/weathericons-regular-webfont.svg	(from http://ppdb.santa-angela.sch.id/kitkat/assets/css/icons/weather/css/weather-icons.min.css)
23:31:08	48376/48376	---M--	200	added ('OK')	text/plain	etag:%22782326-bcf8-55621673c797f%22	http://ppdb.santa-angela.sch.id/kitkat/assets/css/icons/weather/font/weathericons-regular-webfont.woff	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/css/icons/weather/font/weathericons-regular-webfont.woff	(from http://ppdb.santa-angela.sch.id/kitkat/assets/css/icons/weather/css/weather-icons.min.css)
23:31:08	1849/1849	---M--	200	added ('OK')	image/gif	etag:%22c277a1-739-556216a3333df%22	http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/bootstrap-editable/img/loading.gif	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/plugins/bootstrap-editable/img/loading.gif	(from http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/bootstrap-editable/css/bootstrap-editable.css)
23:31:08	509/509	---M--	200	added ('OK')	image/png	etag:%22c2779e-1fd-556216a2f28b7%22	http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/bootstrap-editable/img/clear.png	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/plugins/bootstrap-editable/img/clear.png	(from http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/bootstrap-editable/css/bootstrap-editable.css)
23:31:08	1152/1152	---M--	200	added ('OK')	image/png	etag:%22b832d9-480-556216997613f%22	http://ppdb.santa-angela.sch.id/kitkat/assets/images/widgets/pagination.png	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/images/widgets/pagination.png	(from http://ppdb.santa-angela.sch.id/kitkat/assets/css/style.css)
23:31:08	3709/3709	---M--	200	added ('OK')	image/png	etag:%22b444f8-e7d-55621694ff7ff%22	http://ppdb.santa-angela.sch.id/kitkat/assets/images/logo/logo-dark.png	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/images/logo/logo-dark.png	(from http://ppdb.santa-angela.sch.id/kitkat/assets/css/style.css)
23:31:09	84188/84188	---M--	200	added ('OK')	text/plain	etag:%22782325-148dc-55621673ba2a7%22	http://ppdb.santa-angela.sch.id/kitkat/assets/css/icons/weather/font/weathericons-regular-webfont.ttf	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/css/icons/weather/font/weathericons-regular-webfont.ttf	(from http://ppdb.santa-angela.sch.id/kitkat/assets/css/icons/weather/css/weather-icons.min.css)
23:31:09	1114/1114	---M--	200	added ('OK')	image/png	etag:%22d4be94-45a-5562172986347%22	http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/minimal/minimal.png	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/minimal/minimal.png	(from http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/minimal/_all.css)
23:31:09	1410/1410	---M--	200	added ('OK')	image/png	etag:%22d4be95-582-556217298f7b7%22	http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/minimal/minimal@2x.png	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/minimal/minimal@2x.png	(from http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/minimal/_all.css)
23:31:10	1130/1130	---M--	200	added ('OK')	image/png	etag:%22d4be9d-46a-55621729f9707%22	http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/minimal/red.png	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/minimal/red.png	(from http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/minimal/_all.css)
23:31:10	1410/1410	---M--	200	added ('OK')	image/png	etag:%22d4be9e-582-5562172a0c7b7%22	http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/minimal/red@2x.png	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/minimal/red@2x.png	(from http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/minimal/_all.css)
23:31:10	1143/1143	---M--	200	added ('OK')	image/png	etag:%22d4be8c-477-55621728cce6f%22	http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/minimal/green.png	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/minimal/green.png	(from http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/minimal/_all.css)
23:31:10	1408/1408	---M--	200	added ('OK')	image/png	etag:%22d4be8d-580-55621728d7667%22	http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/minimal/green@2x.png	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/minimal/green@2x.png	(from http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/minimal/_all.css)
23:31:10	1132/1132	---M--	200	added ('OK')	image/png	etag:%22d4be8f-46c-55621728f4f0f%22	http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/minimal/blue.png	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/minimal/blue.png	(from http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/minimal/_all.css)
23:31:11	1410/1410	---M--	200	added ('OK')	image/png	etag:%22d4be8b-582-55621728c5d27%22	http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/minimal/blue@2x.png	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/minimal/blue@2x.png	(from http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/minimal/_all.css)
23:31:11	1151/1151	---M--	200	added ('OK')	image/png	etag:%22d4be87-47f-55621728a3a47%22	http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/minimal/aero.png	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/minimal/aero.png	(from http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/minimal/_all.css)
23:31:11	1409/1409	---M--	200	added ('OK')	image/png	etag:%22d4be89-581-55621728ad687%22	http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/minimal/aero@2x.png	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/minimal/aero@2x.png	(from http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/minimal/_all.css)
23:31:11	1142/1142	---M--	200	added ('OK')	image/png	etag:%22d4be92-476-556217293b7f7%22	http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/minimal/grey.png	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/minimal/grey.png	(from http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/minimal/_all.css)
23:31:12	1407/1407	---M--	200	added ('OK')	image/png	etag:%22d4be91-57f-556217291ac87%22	http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/minimal/grey@2x.png	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/minimal/grey@2x.png	(from http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/minimal/_all.css)
23:31:12	1139/1139	---M--	200	added ('OK')	image/png	etag:%22d4be9b-473-55621729ddd9f%22	http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/minimal/orange.png	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/minimal/orange.png	(from http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/minimal/_all.css)
23:31:12	1407/1407	---M--	200	added ('OK')	image/png	etag:%22d4be96-57f-55621729a14df%22	http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/minimal/orange@2x.png	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/minimal/orange@2x.png	(from http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/minimal/_all.css)
23:31:12	1135/1135	---M--	200	added ('OK')	image/png	etag:%22d4bea1-46f-5562172a42ae7%22	http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/minimal/yellow.png	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/minimal/yellow.png	(from http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/minimal/_all.css)
23:31:13	1406/1406	---M--	200	added ('OK')	image/png	etag:%22d4bea2-57e-5562172a51547%22	http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/minimal/yellow@2x.png	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/minimal/yellow@2x.png	(from http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/minimal/_all.css)
23:31:13	1150/1150	---M--	200	added ('OK')	image/png	etag:%22d4be99-47e-55621729c9197%22	http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/minimal/pink.png	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/minimal/pink.png	(from http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/minimal/_all.css)
23:31:13	1409/1409	---M--	200	added ('OK')	image/png	etag:%22d4bea0-581-5562172a36797%22	http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/minimal/pink@2x.png	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/minimal/pink@2x.png	(from http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/minimal/_all.css)
23:31:13	1132/1132	---M--	200	added ('OK')	image/png	etag:%22d4bea3-46c-5562172a57ebf%22	http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/minimal/purple.png	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/minimal/purple.png	(from http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/minimal/_all.css)
23:31:13	1409/1409	---M--	200	added ('OK')	image/png	etag:%22d4be9c-581-55621729e81af%22	http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/minimal/purple@2x.png	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/minimal/purple@2x.png	(from http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/minimal/_all.css)
23:31:14	2175/2175	---M--	200	added ('OK')	image/png	etag:%22d4bec4-87f-5562172bc4e97%22	http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/square/square.png	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/square/square.png	(from http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/square/_all.css)
23:31:14	4478/4478	---M--	200	added ('OK')	image/png	etag:%22d4becc-117e-5562172c0cb07%22	http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/square/square@2x.png	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/square/square@2x.png	(from http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/square/_all.css)
23:31:14	2190/2190	---M--	200	added ('OK')	image/png	etag:%22d4bec1-88e-5562172b925ff%22	http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/square/red.png	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/square/red.png	(from http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/square/_all.css)
23:31:14	4490/4490	---M--	200	added ('OK')	image/png	etag:%22d4bec2-118a-5562172ba3387%22	http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/square/red@2x.png	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/square/red@2x.png	(from http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/square/_all.css)
23:31:15	2193/2193	---M--	200	added ('OK')	image/png	etag:%22d4beb1-891-5562172ae9eaf%22	http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/square/green.png	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/square/green.png	(from http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/square/_all.css)
23:31:15	4498/4498	---M--	200	added ('OK')	image/png	etag:%22d4beb8-1192-5562172b38c67%22	http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/square/green@2x.png	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/square/green@2x.png	(from http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/square/_all.css)
23:31:15	5298/5298	---M--	200	added ('OK')	image/png	etag:%22d4beae-14b2-5562172ad0c57%22	http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/square/blue.png	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/square/blue.png	(from http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/square/_all.css)
23:31:15	4485/4485	---M--	200	added ('OK')	image/png	etag:%22d4beaf-1185-5562172ad6a17%22	http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/square/blue@2x.png	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/square/blue@2x.png	(from http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/square/_all.css)
23:31:16	2167/2167	---M--	200	added ('OK')	image/png	etag:%22d4beac-877-5562172abc437%22	http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/square/aero.png	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/square/aero.png	(from http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/square/_all.css)
23:31:16	4455/4455	---M--	200	added ('OK')	image/png	etag:%22d4bead-1167-5562172ac4137%22	http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/square/aero@2x.png	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/square/aero@2x.png	(from http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/square/_all.css)
23:31:16	2186/2186	---M--	200	added ('OK')	image/png	etag:%22d4beb4-88a-5562172b0cd47%22	http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/square/grey.png	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/square/grey.png	(from http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/square/_all.css)
23:31:16	4483/4483	---M--	200	added ('OK')	image/png	etag:%22d4beb5-1183-5562172b1271f%22	http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/square/grey@2x.png	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/square/grey@2x.png	(from http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/square/_all.css)
23:31:17	2181/2181	---M--	200	added ('OK')	image/png	etag:%22d4beb6-885-5562172b29a37%22	http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/square/orange.png	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/square/orange.png	(from http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/square/_all.css)
23:31:17	4474/4474	---M--	200	added ('OK')	image/png	etag:%22d4beb7-117a-5562172b2ffc7%22	http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/square/orange@2x.png	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/square/orange@2x.png	(from http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/square/_all.css)
23:31:17	2131/2131	---M--	200	added ('OK')	image/png	etag:%22d4bec6-853-5562172bd8ee7%22	http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/square/yellow.png	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/square/yellow.png	(from http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/square/_all.css)
23:31:17	4385/4385	---M--	200	added ('OK')	image/png	etag:%22d4bec7-1121-5562172bde8bf%22	http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/square/yellow@2x.png	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/square/yellow@2x.png	(from http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/square/_all.css)
23:31:17	2189/2189	---M--	200	added ('OK')	image/png	etag:%22d4bec0-88d-5562172b7f937%22	http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/square/pink.png	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/square/pink.png	(from http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/square/_all.css)
23:31:18	4479/4479	---M--	200	added ('OK')	image/png	etag:%22d4beba-117f-5562172b4e80f%22	http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/square/pink@2x.png	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/square/pink@2x.png	(from http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/square/_all.css)
23:31:18	2188/2188	---M--	200	added ('OK')	image/png	etag:%22d4bebd-88c-5562172b62477%22	http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/square/purple.png	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/square/purple.png	(from http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/square/_all.css)
23:31:18	4501/4501	---M--	200	added ('OK')	image/png	etag:%22d4bebe-1195-5562172b6ef97%22	http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/square/purple@2x.png	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/square/purple@2x.png	(from http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/square/_all.css)
23:31:18	1515/1515	---M--	200	added ('OK')	image/png	etag:%22d4be5b-5eb-5562172627a7f%22	http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/flat/flat.png	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/flat/flat.png	(from http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/flat/_all.css)
23:31:19	3217/3217	---M--	200	added ('OK')	image/png	etag:%22d4be5c-c91-556217264d027%22	http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/flat/flat@2x.png	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/flat/flat@2x.png	(from http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/flat/_all.css)
23:31:19	1516/1516	---M--	200	added ('OK')	image/png	etag:%22d4be6d-5ec-55621727769df%22	http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/flat/red.png	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/flat/red.png	(from http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/flat/_all.css)
23:31:19	3276/3276	---M--	200	added ('OK')	image/png	etag:%22d4be6e-ccc-556217277d73f%22	http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/flat/red@2x.png	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/flat/red@2x.png	(from http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/flat/_all.css)
23:31:20	1444/1444	---M--	200	added ('OK')	image/png	etag:%22d4be61-5a4-55621726cfde7%22	http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/flat/green.png	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/flat/green.png	(from http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/flat/_all.css)
23:31:20	3117/3117	---M--	200	added ('OK')	image/png	etag:%22d4be5d-c2d-55621726623ff%22	http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/flat/green@2x.png	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/flat/green@2x.png	(from http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/flat/_all.css)
23:31:20	1518/1518	---M--	200	added ('OK')	image/png	etag:%22d4be57-5ee-55621725efbf7%22	http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/flat/blue.png	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/flat/blue.png	(from http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/flat/_all.css)
23:31:20	3217/3217	---M--	200	added ('OK')	image/png	etag:%22d4be59-c91-55621726024d7%22	http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/flat/blue@2x.png	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/flat/blue@2x.png	(from http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/flat/_all.css)
23:31:21	1520/1520	---M--	200	added ('OK')	image/png	etag:%22d4be55-5f0-55621725d88df%22	http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/flat/aero.png	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/flat/aero.png	(from http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/flat/_all.css)
23:31:21	3218/3218	---M--	200	added ('OK')	image/png	etag:%22d4be62-c92-55621726cfde7%22	http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/flat/aero@2x.png	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/flat/aero@2x.png	(from http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/flat/_all.css)
23:31:21	1516/1516	---M--	200	added ('OK')	image/png	etag:%22d4be5f-5ec-5562172685e4f%22	http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/flat/grey.png	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/flat/grey.png	(from http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/flat/_all.css)
23:31:21	3217/3217	---M--	200	added ('OK')	image/png	etag:%22d4be63-c91-55621726de45f%22	http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/flat/grey@2x.png	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/flat/grey@2x.png	(from http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/flat/_all.css)
23:31:21	1518/1518	---M--	200	added ('OK')	image/png	etag:%22d4be65-5ee-55621726f150f%22	http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/flat/orange.png	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/flat/orange.png	(from http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/flat/_all.css)
23:31:22	3275/3275	---M--	200	added ('OK')	image/png	etag:%22d4be67-ccb-5562172702297%22	http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/flat/orange@2x.png	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/flat/orange@2x.png	(from http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/flat/_all.css)
23:31:22	1516/1516	---M--	200	added ('OK')	image/png	etag:%22d4be70-5ec-556217278f07f%22	http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/flat/yellow.png	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/flat/yellow.png	(from http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/flat/_all.css)
